product_link,title,brand,price,discount,avg_rating,total_ratings
https://www.flipkart.com/bersache-premium-sports-gym-trending-stylish-running-shoes-women/p/itm53e96546dba36?pid=SHOHFC8WY6CHRA5V&lid=LSTSHOHFC8WY6CHRA5VHKONSB&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_4_148&otracker=search&otracker1=search&fm=Search&iid=en_aF9LmuOwyeuyuhZb4pVgWJCuCK3ibDwnfrNkzNl0r6Ii34TIF_W6IJki9APdiZ9tT8ABc5CSftu96a_pIIyCGxhTy0lUJ14SzoMSv_CzLF0%3D&ppt=sp&ppn=sp&ssid=knafoxjv740000001755848070750&qH=32e27b1148959538,"Bersache Premium Sports ,Gym, Trending Stylish Running Shoes For Women",BERSACHE ,809,0.83,3.9,345
https://www.flipkart.com/action-kia-401-lightweight-comfortable-ulta-comfort-running-shoes-women/p/itm90cc51c9619c6?pid=SHOGZXH8AUG6QGBC&lid=LSTSHOGZXH8AUG6QGBCPL73GF&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_4_151&otracker=search&otracker1=search&fm=Search&iid=en_aF9LmuOwyeuyuhZb4pVgWJCuCK3ibDwnfrNkzNl0r6LC48UMeoGUesZi-NRYb5WAgyLZTApUrIQj3uwVMdE5gQ%3D%3D&ppt=sp&ppn=sp&ssid=knafoxjv740000001755848070750&qH=32e27b1148959538,KIA 401 Lightweight Comfortable Ulta-Comfort Running Shoes For Women,action ,899,0.64,4,144
https://www.flipkart.com/bersache-premium-sports-walking-running-shoes-women-s-girls-women/p/itm9c882ec9ad721?pid=SHOH3XTHZNC5ZEP9&lid=LSTSHOH3XTHZNC5ZEP9GWQQR9&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_4_152&otracker=search&otracker1=search&fm=Search&iid=en_aF9LmuOwyeuyuhZb4pVgWJCuCK3ibDwnfrNkzNl0r6JfXhdjsqLd7SyFgThLnFePvgCaPbBwCv-T7Is00jwLsGaRs4JL222ZRV-dN99QnxU%3D&ppt=sp&ppn=sp&ssid=knafoxjv740000001755848070750&qH=32e27b1148959538,"Bersache Premium Sports ,walking Running Shoes For Women's /Girls Running Shoes For Women",BERSACHE ,722,0.63,3.8,169
https://www.flipkart.com/bersache-premium-sports-gym-trending-stylish-running-shoes-women/p/itm6b05875c10b47?pid=SHOHYP7HSKVQHCM7&lid=LSTSHOHYP7HSKVQHCM70CGBZU&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_4_153&otracker=search&otracker1=search&fm=Search&iid=e1d4dd88-871a-4b84-86c2-d1cc32f7fbb0.SHOHYP7HSKVQHCM7.SEARCH&ppt=sp&ppn=sp&ssid=knafoxjv740000001755848070750&qH=32e27b1148959538,"Bersache Premium Sports ,Gym, Trending Stylish Running Shoes Running Shoes For Women",BERSACHE ,748,0.85,3.9,713
https://www.flipkart.com/bersache-premium-sports-gym-trending-stylish-running-shoes-women/p/itme1969966c17b7?pid=SHOHF5UYHHYCGZUW&lid=LSTSHOHF5UYHHYCGZUWF2TUZ6&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_4_157&otracker=search&otracker1=search&fm=Search&iid=en_aF9LmuOwyeuyuhZb4pVgWJCuCK3ibDwnfrNkzNl0r6KhsOjC8SSc4DK2T3EK3p_BhWlqxLNnPPbwVemLGx6Bo68iqbiwhGf4dwbXVx7ZSks%3D&ppt=sp&ppn=sp&ssid=knafoxjv740000001755848070750&qH=32e27b1148959538,"Bersache Premium Sports ,Gym, Trending Stylish Running Shoes Running Shoes For Women",BERSACHE ,853,0.82,4,176
https://www.flipkart.com/aqualite-comfortable-slip-on-walking-shoes-women-lace-free-footwear/p/itmaf3b792b547ec?pid=SHOH3QZHPRHCZGDX&lid=LSTSHOH3QZHPRHCZGDX7KHB5B&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_4_158&otracker=search&otracker1=search&fm=Search&iid=en_aF9LmuOwyeuyuhZb4pVgWJCuCK3ibDwnfrNkzNl0r6JuQBFDA5DEhRhiH-DcQwp68QMq41PfYkXDT1IC2EX0-PKSJvID5C-RdFfAlzwDiqI%3D&ppt=sp&ppn=sp&ssid=knafoxjv740000001755848070750&qH=32e27b1148959538,Comfortable Slip-On Walking Shoes for Women | Lace-Free Footwear Walking Shoes For Women,Aqualite ,599,0.07,4,2497
https://www.flipkart.com/k-footlance-stylish-walking-partywear-sneakers-casual-shoes-women/p/itm9092b85991653?pid=SHOGJ2W89XZEDHUZ&lid=LSTSHOGJ2W89XZEDHUZC5ESAV&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_5_161&otracker=search&otracker1=search&fm=Search&iid=en_tHGEVkznksucTWDruPabh4Z3uh56YZRUyWd-soMoxzWUcYTItVnon5jP2PGEkwabH95oWs5JDxMFICS8--jVrg%3D%3D&ppt=sp&ppn=sp&ssid=2kbdvjjark0000001755848074462&qH=32e27b1148959538,Stylish Walking Partywear Sneakers Casual Shoes Walking Shoes For Women,K' Footlance ,397,0.6,3.9,12392
https://www.flipkart.com/k-footlance-stylish-walking-partywear-sneakers-casual-shoes-women/p/itm8a182ef37e4be?pid=SHOGJ2W8HZZUSDSW&lid=LSTSHOGJ2W8HZZUSDSW62WIKJ&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_5_162&otracker=search&otracker1=search&fm=Search&iid=en_tHGEVkznksucTWDruPabh4Z3uh56YZRUyWd-soMoxzUIHdl1MPGimG5b_Kwe0lAbQInxY9okCElxQCWX4DGyJQ%3D%3D&ppt=sp&ppn=sp&ssid=2kbdvjjark0000001755848074462&qH=32e27b1148959538,Stylish Walking Partywear Sneakers Casual Shoes Walking Shoes For Women,K' Footlance ,336,0.66,3.9,12392
https://www.flipkart.com/hrx-hrithik-roshan-147-03-running-shoes-women/p/itm5aeb9b2b71f80?pid=SHOGYGBJAJJKQYKH&lid=LSTSHOGYGBJAJJKQYKHJRCOZV&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_5_163&otracker=search&otracker1=search&fm=Search&iid=2e002e6c-4073-44c1-b8cb-781749043bd2.SHOGYGBJAJJKQYKH.SEARCH&ppt=sp&ppn=sp&ssid=2kbdvjjark0000001755848074462&qH=32e27b1148959538,-147 03 Running Shoes For Women,HRX by Hrithik Roshan ,1299,0.67,4.2,599
https://www.flipkart.com/trenz-lightweight-casual-sneakers-men-synthetic-leather-eva-sole-walking-shoes-women/p/itm0099d9ae47575?pid=SHOHEYQR8B27K9XV&lid=LSTSHOHEYQR8B27K9XVRGERU3&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_5_164&otracker=search&otracker1=search&fm=Search&iid=2e002e6c-4073-44c1-b8cb-781749043bd2.SHOHEYQR8B27K9XV.SEARCH&ppt=sp&ppn=sp&ssid=2kbdvjjark0000001755848074462&qH=32e27b1148959538,Lightweight Casual Sneakers for Men | Synthetic Leather | EVA Sole Walking Shoes For Women,Trenz ,1799,,,
https://www.flipkart.com/hrx-hrithik-roshan-059-01-running-shoes-women/p/itm26b8d4a377133?pid=SHOGRENUHF44HHKH&lid=LSTSHOGRENUHF44HHKHU0INJA&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_5_167&otracker=search&otracker1=search&fm=Search&iid=en_tHGEVkznksucTWDruPabh4Z3uh56YZRUyWd-soMoxzXQ5-ToSOZa0TsjqgZ1Tzel5QhVDC0LAktpZjoFXqdmsQ%3D%3D&ppt=sp&ppn=sp&ssid=2kbdvjjark0000001755848074462&qH=32e27b1148959538,-059 01 Running Shoes For Women,HRX by Hrithik Roshan ,1299,0.65,4.2,2470
https://www.flipkart.com/blinder-women-s-girls-trendy-lightweight-comfortable-casual-wear-lace-up-shoes-running-women/p/itma7021f26b33cf?pid=SHOFY3CN3SXPZGHK&lid=LSTSHOFY3CN3SXPZGHKSTJTE1&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_5_168&otracker=search&otracker1=search&fm=Search&iid=en_tHGEVkznksucTWDruPabh4Z3uh56YZRUyWd-soMoxzWb3tr-WPLuad1kLrQvyN7VtqlnU3fKftlwXr80ehvrXg%3D%3D&ppt=sp&ppn=sp&ssid=2kbdvjjark0000001755848074462&qH=32e27b1148959538,Women's | Girls Trendy Lightweight Comfortable Casual wear Lace-Up Shoes Running Shoes For Women,BLINDER ,584,0.41,4,2508
https://www.flipkart.com/k-footlance-stylish-walking-partywear-sneakers-casual-shoes-women/p/itm0d77730e70a9b?pid=SHOGJ2W8QVCZUSYW&lid=LSTSHOGJ2W8QVCZUSYWFI0KZL&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_5_171&otracker=search&otracker1=search&fm=Search&iid=en_tHGEVkznksucTWDruPabh4Z3uh56YZRUyWd-soMoxzWcNOHwKYSXs54qvSeI2iwo4lkdf_iboj4ofvvqRSlx_Q%3D%3D&ppt=sp&ppn=sp&ssid=2kbdvjjark0000001755848074462&qH=32e27b1148959538,Stylish Walking Partywear Sneakers Casual Shoes Walking Shoes For Women,K' Footlance ,397,0.6,3.9,12392
https://www.flipkart.com/asian-mercury-11-black-sports-gym-walking-training-stylish-running-shoes-women/p/itmd6332e857f3ab?pid=SHOGPFGZGHRRHDYQ&lid=LSTSHOGPFGZGHRRHDYQ3ZBDPJ&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_5_172&otracker=search&otracker1=search&fm=Search&iid=en_tHGEVkznksucTWDruPabh4Z3uh56YZRUyWd-soMoxzVaHbjFatMSGeNp95pWiLpZ112_r9xiybP_uxc2Utuj7_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=2kbdvjjark0000001755848074462&qH=32e27b1148959538,"Mercury-11 Black Sports,Gym,Walking,Training,Stylish Running Shoes For Women",asian ,832,0.2,4.2,93678
https://www.flipkart.com/trenz-shiv-nareshrunning-shoes-women-running/p/itm72d6d9ba08b45?pid=SHOHEYQRT6YJPQZY&lid=LSTSHOHEYQRT6YJPQZYBUMPLT&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_5_175&otracker=search&otracker1=search&fm=Search&iid=2e002e6c-4073-44c1-b8cb-781749043bd2.SHOHEYQRT6YJPQZY.SEARCH&ppt=sp&ppn=sp&ssid=2kbdvjjark0000001755848074462&qH=32e27b1148959538,by Shiv NareshRunning Shoes For Women Running Shoes For Women,Trenz ,2199,,,
https://www.flipkart.com/fabbmate-trendy-memory-foam-walking-slip-sneakers-women/p/itmd921f7c68f2d9?pid=SHOHEPJRMHG3RGHZ&lid=LSTSHOHEPJRMHG3RGHZHCF2AC&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_5_177&otracker=search&otracker1=search&fm=Search&iid=en_tHGEVkznksucTWDruPabh4Z3uh56YZRUyWd-soMoxzVhFdB2O8S7LTiwANJzf3ytOLTlVQFyo4qQE6LxGzAazw%3D%3D&ppt=sp&ppn=sp&ssid=2kbdvjjark0000001755848074462&qH=32e27b1148959538,Fabbmate Trendy Memory Foam Walking Slip On Sneakers For Women,Fabbmate ,398,0.5,4.2,179
https://www.flipkart.com/action-kia-401-lightweight-comfortable-ulta-comfort-running-shoes-women/p/itm90cc51c9619c6?pid=SHOGZXH8AUG6QGBC&lid=LSTSHOGZXH8AUG6QGBCPL73GF&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_5_178&otracker=search&otracker1=search&fm=Search&iid=en_tHGEVkznksucTWDruPabh4Z3uh56YZRUyWd-soMoxzXHaSnt_tdG5CU3-mjNDJv7FJFRNeGlCaz0k4GVUwCIvw%3D%3D&ppt=sp&ppn=sp&ssid=2kbdvjjark0000001755848074462&qH=32e27b1148959538,KIA 401 Lightweight Comfortable Ulta-Comfort Running Shoes For Women,action ,899,0.64,4,144
https://www.flipkart.com/bersache-premium-sports-gym-trending-stylish-running-shoes-women/p/itm53e96546dba36?pid=SHOHFC8WY6CHRA5V&lid=LSTSHOHFC8WY6CHRA5VHKONSB&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_5_181&otracker=search&otracker1=search&fm=Search&iid=en_tHGEVkznksucTWDruPabh4Z3uh56YZRUyWd-soMoxzV_rPIgpIIxT7MJgxsq9eTaT8ABc5CSftu96a_pIIyCG33Gaq_wzx4HJysDmGalzMk%3D&ppt=sp&ppn=sp&ssid=2kbdvjjark0000001755848074462&qH=32e27b1148959538,"Bersache Premium Sports ,Gym, Trending Stylish Running Shoes For Women",BERSACHE ,809,0.83,3.9,345
https://www.flipkart.com/bersache-premium-sports-walking-running-shoes-women-s-girls-women/p/itm9c882ec9ad721?pid=SHOH3XTHZNC5ZEP9&lid=LSTSHOH3XTHZNC5ZEP9GWQQR9&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_5_182&otracker=search&otracker1=search&fm=Search&iid=en_tHGEVkznksucTWDruPabh4Z3uh56YZRUyWd-soMoxzVw2CYH_giLEiD0HEJKSHk8vgCaPbBwCv-T7Is00jwLsGaRs4JL222ZRV-dN99QnxU%3D&ppt=sp&ppn=sp&ssid=2kbdvjjark0000001755848074462&qH=32e27b1148959538,"Bersache Premium Sports ,walking Running Shoes For Women's /Girls Running Shoes For Women",BERSACHE ,722,0.63,3.8,169
https://www.flipkart.com/campus-jessica-running-shoes-women/p/itm869a5319268bc?pid=SHOGCXQYTKEMXSTC&lid=LSTSHOGCXQYTKEMXSTC3G8XKE&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_5_186&otracker=search&otracker1=search&fm=Search&iid=2e002e6c-4073-44c1-b8cb-781749043bd2.SHOGCXQYTKEMXSTC.SEARCH&ppt=sp&ppn=sp&ssid=2kbdvjjark0000001755848074462&qH=32e27b1148959538,JESSICA Running Shoes For Women,CAMPUS ,1007,0.1,4.2,9980
https://www.flipkart.com/bersache-premium-sports-gym-trending-stylish-running-shoes-women/p/itme1969966c17b7?pid=SHOHF5UYHHYCGZUW&lid=LSTSHOHF5UYHHYCGZUWF2TUZ6&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_5_187&otracker=search&otracker1=search&fm=Search&iid=en_tHGEVkznksucTWDruPabh4Z3uh56YZRUyWd-soMoxzXVgJke5q2wjvLCKzl_cqTfeiV8CEFzrD_O4iIyHoSaj68iqbiwhGf4dwbXVx7ZSks%3D&ppt=sp&ppn=sp&ssid=2kbdvjjark0000001755848074462&qH=32e27b1148959538,"Bersache Premium Sports ,Gym, Trending Stylish Running Shoes Running Shoes For Women",BERSACHE ,853,0.82,4,176
https://www.flipkart.com/aqualite-comfortable-slip-on-walking-shoes-women-lace-free-footwear/p/itmaf3b792b547ec?pid=SHOH3QZHPRHCZGDX&lid=LSTSHOH3QZHPRHCZGDX7KHB5B&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_5_188&otracker=search&otracker1=search&fm=Search&iid=en_tHGEVkznksucTWDruPabh4Z3uh56YZRUyWd-soMoxzUI5EgZOR6wGRlLGrhSVa4Q8QMq41PfYkXDT1IC2EX0-PKSJvID5C-RdFfAlzwDiqI%3D&ppt=sp&ppn=sp&ssid=2kbdvjjark0000001755848074462&qH=32e27b1148959538,Comfortable Slip-On Walking Shoes for Women | Lace-Free Footwear Walking Shoes For Women,Aqualite ,599,0.07,4,2497
https://www.flipkart.com/sparx-sl-244-running-shoes-women/p/itmb9b81ff863bf5?pid=SHOGVQCUYHK9VHM8&lid=LSTSHOGVQCUYHK9VHM8EHITYL&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_5_189&otracker=search&otracker1=search&fm=Search&iid=2e002e6c-4073-44c1-b8cb-781749043bd2.SHOGVQCUYHK9VHM8.SEARCH&ppt=sp&ppn=sp&ssid=2kbdvjjark0000001755848074462&qH=32e27b1148959538,SL 244 Running Shoes For Women,Sparx ,750,0.49,4.3,314
https://www.flipkart.com/k-footlance-walking-shoes-women/p/itm276e3f6029773?pid=SHOGH4FGDJ7MSRAW&lid=LSTSHOGH4FGDJ7MSRAWNSOWGR&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_5_191&otracker=search&otracker1=search&fm=Search&iid=en_tHGEVkznksucTWDruPabh4Z3uh56YZRUyWd-soMoxzVcf7T3flCa-2_YxR5-29Witk-tOXhi6axgv_z2TM2OUg%3D%3D&ppt=sp&ppn=sp&ssid=2kbdvjjark0000001755848074462&qH=32e27b1148959538,Walking Shoes For Women,K' Footlance ,386,0.61,3.9,12392
https://www.flipkart.com/sparx-sl-233-outdoors-women/p/itme475f4c4581fa?pid=SHOGPWHUFRFKUHCF&lid=LSTSHOGPWHUFRFKUHCF0AOCFW&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_5_192&otracker=search&otracker1=search&fm=Search&iid=en_tHGEVkznksucTWDruPabh4Z3uh56YZRUyWd-soMoxzX3q1aRef73y9n8MbHx7oVckaQPKU9TBVGM9xhUoaZsDYE8waCTrWcncKeK_ydPfoM%3D&ppt=sp&ppn=sp&ssid=2kbdvjjark0000001755848074462&qH=32e27b1148959538,SL 233 Outdoors For Women,Sparx ,849,0.15,4.2,124
https://www.flipkart.com/sparx-sl-244-running-shoes-women/p/itm64074844ac0b6?pid=SHOGVQCUGMQ4WQFJ&lid=LSTSHOGVQCUGMQ4WQFJPSCTXP&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_5_195&otracker=search&otracker1=search&fm=Search&iid=2e002e6c-4073-44c1-b8cb-781749043bd2.SHOGVQCUGMQ4WQFJ.SEARCH&ppt=sp&ppn=sp&ssid=2kbdvjjark0000001755848074462&qH=32e27b1148959538,SL 244 Running Shoes For Women,Sparx ,1199,0.2,4.3,314
https://www.flipkart.com/roadster-sneakers-women/p/itm0291815971768?pid=SHOGRNN629HKSY5Z&lid=LSTSHOGRNN629HKSY5ZDSCIVU&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_5_196&otracker=search&otracker1=search&fm=Search&iid=2e002e6c-4073-44c1-b8cb-781749043bd2.SHOGRNN629HKSY5Z.SEARCH&ppt=sp&ppn=sp&ssid=2kbdvjjark0000001755848074462&qH=32e27b1148959538,Sneakers For Women,Roadster ,799,0.8,3.8,8366
https://www.flipkart.com/skitter-stylish-light-weight-sports-shoes-women-walking/p/itmda09243d51956?pid=SHOHASKN4FEYDZFR&lid=LSTSHOHASKN4FEYDZFRCGYIIM&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_5_197&otracker=search&otracker1=search&fm=Search&iid=en_tHGEVkznksucTWDruPabh4Z3uh56YZRUyWd-soMoxzWqURdhr76mV2phHdpgFIPq8o--6P1zR4NAMh6BXs3teg%3D%3D&ppt=sp&ppn=sp&ssid=2kbdvjjark0000001755848074462&qH=32e27b1148959538,SKITTER STYLISH LIGHT WEIGHT SPORTS SHOES FOR WOMEN Walking Shoes For Women,SKITTER ,499,0.73,4,15
https://www.flipkart.com/bersache-premium-sports-gym-trending-stylish-running-shoes-women/p/itm837088a7c5da5?pid=SHOHYP7G6URPBZBZ&lid=LSTSHOHYP7G6URPBZBZ8OSDED&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_5_198&otracker=search&otracker1=search&fm=Search&iid=en_tHGEVkznksucTWDruPabh4Z3uh56YZRUyWd-soMoxzUrFiKk0D9AF1yKvNwzQjFpJFzhFKfSiog8HEvSgfPNkZ2-SIbIDZ6lLvgRS75Tj4w%3D&ppt=sp&ppn=sp&ssid=2kbdvjjark0000001755848074462&qH=32e27b1148959538,"Bersache Premium Sports ,Gym, Trending Stylish Running Shoes Running Shoes For Women",BERSACHE ,872,0.82,3.9,713
https://www.flipkart.com/red-tape-casual-sneaker-shoes-women-soft-cushioned-insole-slip-resistance-sneakers/p/itm1733cb250006a?pid=SHOGUZB9ZNKHGQ6Q&lid=LSTSHOGUZB9ZNKHGQ6QXRBFKI&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_5_199&otracker=search&otracker1=search&fm=Search&iid=2e002e6c-4073-44c1-b8cb-781749043bd2.SHOGUZB9ZNKHGQ6Q.SEARCH&ppt=sp&ppn=sp&ssid=2kbdvjjark0000001755848074462&qH=32e27b1148959538,"Casual Sneaker Shoes for Women | Soft Cushioned Insole, Slip-Resistance Sneakers For Women",RED TAPE ,1709,0.7,4.3,1098
